source,esc,cui,id,ans
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,a3,5
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,a4,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,b1,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,b2,8
data/encuesta/Zazali Ornela.xlsx,EPC N° 12 DE 6,NA,b3,10
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a1,8
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a2,6
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a3,7
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,a4,7
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,b1,9
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,b2,8
data/encuesta/Zazali Ornela.xlsx,JIN B EPCJC 14 01°  S ,NA,b3,10
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a1,2
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a2,3
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a3,1
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,a4,3
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,b1,7
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,b2,5
data/encuesta/Zazali Ornela.xlsx,EPC N° 05 PAUL GROUSSAC,NA,b3,5
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a1,5
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a2,6
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a3,8
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,a4,8
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,b1,7
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,b2,8
data/encuesta/Zazali Ornela.xlsx,LICEO N° 10 RICARDO ROJAS,NA,b3,10
